DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 7,Arrival,International,13032
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,190211
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 7,Departure,International,23493
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,84352
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Arrival,International,4087
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,81957
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Terminal 8,Departure,International,3794
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,4034
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,323443
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,3284
05/01/2014 12:00:00 AM,02/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,262667
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,347
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Arrival,International,190
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,350
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Misc. Terminal,Departure,International,259
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,382397
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,387933
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,87825
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Arrival,International,134164
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,89400
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 2,Departure,International,144551
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,159598
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Arrival,International,14609
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,157899
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 3,Departure,International,55441
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,364565
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Arrival,International,36102
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,373300
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 4,Departure,International,36185
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,163453
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Arrival,International,7868
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,168288
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 5,Departure,International,25452
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,175185
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Arrival,International,441
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,177778
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 6,Departure,International,4803
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,230928
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Arrival,International,18090
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,241520
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 7,Departure,International,27282
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,105202
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Arrival,International,5242
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,103554
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Terminal 8,Departure,International,5341
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,3866
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,387431
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,4391
05/01/2014 12:00:00 AM,03/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,290865
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,91
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Arrival,International,120
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,63
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Misc. Terminal,Departure,International,163
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,380872
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,387229
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,95027
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Arrival,International,134410
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,94024
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 2,Departure,International,147223
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,153402
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Arrival,International,13321
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,158064
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 3,Departure,International,56512
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,377521
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Arrival,International,36807
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,377533
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 4,Departure,International,36245
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,155998
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Arrival,International,7078
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,162920
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 5,Departure,International,26050
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,153379
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Arrival,International,213
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,136776
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 6,Departure,International,4505
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,273327
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 7,Arrival,International,22632
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,295252
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 7,Departure,International,26068
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,101177
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 8,Arrival,International,4358
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,99494
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Terminal 8,Departure,International,4760
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,5045
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,408477
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,5778
05/01/2014 12:00:00 AM,04/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,299554
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,57
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,380568
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,374964
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,99754
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 2,Arrival,International,127298
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,101571
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 2,Departure,International,141269
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,159434
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 3,Arrival,International,14615
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,162419
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 3,Departure,International,47571
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,386482
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 4,Arrival,International,33174
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,379300
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 4,Departure,International,32943
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,153021
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 5,Arrival,International,5728
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,157369
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 5,Departure,International,20595
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,184750
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 6,Arrival,International,86
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,168413
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 6,Departure,International,4343
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,279955
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 7,Arrival,International,19931
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,294837
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 7,Departure,International,24643
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,103958
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 8,Arrival,International,4853
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,99339
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Terminal 8,Departure,International,5213
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,5131
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,359721
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,5882
05/01/2014 12:00:00 AM,05/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,306669
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,97
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Misc. Terminal,Arrival,International,121
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,159
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,389976
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,393841
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,114577
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 2,Arrival,International,133899
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,116703
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 2,Departure,International,154393
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,169988
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 3,Arrival,International,14034
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,176797
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 3,Departure,International,54147
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,391868
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 4,Arrival,International,31304
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,396141
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 4,Departure,International,38842
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,171589
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 5,Arrival,International,8585
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,177065
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 5,Departure,International,26479
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,215962
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 6,Arrival,International,1128
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,209466
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 6,Departure,International,4758
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,299649
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 7,Arrival,International,22554
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,316429
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 7,Departure,International,31683
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,109665
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 8,Arrival,International,4742
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,111739
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Terminal 8,Departure,International,6204
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,6046
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,386473
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,6470
05/01/2014 12:00:00 AM,06/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,346918
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Imperial Terminal,Arrival,International,240
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Imperial Terminal,Departure,International,241
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,75
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,202
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,403449
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,407772
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,26829
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 2,Arrival,International,158876
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,28300
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 2,Departure,International,176550
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,181632
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 3,Arrival,International,16783
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,183431
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 3,Departure,International,54539
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,422117
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 4,Arrival,International,32439
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,414432
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 4,Departure,International,41449
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,308152
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 5,Arrival,International,24601
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,306919
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 5,Departure,International,42818
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,269706
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 6,Arrival,International,11673
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,257538
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 6,Departure,International,15745
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,325140
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 7,Arrival,International,27364
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,334871
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 7,Departure,International,33495
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,111575
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 8,Arrival,International,5018
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,116749
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Terminal 8,Departure,International,6906
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8369
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,473470
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,7741
05/01/2014 12:00:00 AM,07/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,367204
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Misc. Terminal,Arrival,Domestic,48
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Misc. Terminal,Departure,Domestic,47
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,380437
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,393405
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,26553
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 2,Arrival,International,159228
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,26256
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 2,Departure,International,173839
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,182083
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 3,Arrival,International,16861
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,180363
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 3,Departure,International,51605
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,410380
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 4,Arrival,International,31135
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,411723
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 4,Departure,International,32905
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 5,Arrival,Domestic,273531
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 5,Arrival,International,21895
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 5,Departure,Domestic,277029
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 5,Departure,International,31391
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 6,Arrival,Domestic,261450
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 6,Arrival,International,13405
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 6,Departure,Domestic,252676
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 6,Departure,International,16181
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 7,Arrival,Domestic,319834
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 7,Arrival,International,29330
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 7,Departure,Domestic,331123
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 7,Departure,International,32359
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 8,Arrival,Domestic,107362
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 8,Arrival,International,5590
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 8,Departure,Domestic,116220
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Terminal 8,Departure,International,7388
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,Domestic,8511
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Tom Bradley International Terminal,Arrival,International,491753
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,Domestic,8955
05/01/2014 12:00:00 AM,08/01/2009 12:00:00 AM,Tom Bradley International Terminal,Departure,International,354591
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Misc. Terminal,Arrival,International,2
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 1,Arrival,Domestic,347984
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 1,Departure,Domestic,345096
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 2,Arrival,Domestic,16449
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 2,Arrival,International,132206
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 2,Departure,Domestic,14024
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 2,Departure,International,150316
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 3,Arrival,Domestic,159191
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 3,Arrival,International,13568
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 3,Departure,Domestic,155511
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 3,Departure,International,44521
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 4,Arrival,Domestic,355401
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 4,Arrival,International,27859
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 4,Departure,Domestic,352380
05/01/2014 12:00:00 AM,09/01/2009 12:00:00 AM,Terminal 4,Departure,International,35978
